STATION,LATITUDE,LONGITUDE,trend
BR047734060,-13.68,-43.48,0.001421999926983299
BR047950590,-14.5,-42.22,1.2629076838032058
BR001846001,-19.0,-46.31,-0.011751721157111544
BR037672730,-8.132,-41.133,-0.0031158303578503665
BR002243009,-22.51,-43.17,1.97638402740195E-4
BR028828620,-4.42,-38.7,-3.5208400300010647E-4
BR047632070,-13.08,-43.47,0.006601083798076056
BR038148090,-5.93,-37.97,0.011647228418979033
BR038175980,-5.77,-36.02,0.006590386980500144
BR001846006,-18.56,-46.8,0.021937609893420754
BR001647008,-16.21,-47.23,-0.007115350716619886
BR037847450,-9.37,-42.78,-0.06773647734040825
BR047568270,-12.75,-42.09,-0.04546037891034914
BR000552000,-5.41,-52.9,0.152060298896808
BR038946660,-9.83,-37.68,0.0033759429468860225
BR027762430,-3.63,-41.8,-0.012511650627575643
BR058305940,-16.72,-39.44,-0.04735642873750289
BR001846023,-18.18,-46.8,0.029832058354140673
UY000002154,-33.22,-57.14,-0.03395699418426693
BR038405950,-7.27,-39.53,0.4276168589281422
BR002554002,-25.733,-54.467,-0.011034994894644013
BR038297790,-6.38,-35.12,0.002993320916446368
BR047682490,-13.13,-40.77,0.004467105994596773
BR002753006,-27.07,-53.16,0.005920651380715685
BR001941011,-19.68,-41.84,-0.013782356061356082
BR002241001,-22.05,-41.05,0.02567731182288473
BR002450000,-24.783,-50.0,0.04777476494727547
BR002141002,-21.75,-41.33,0.022654882016788346
PEM00084542,-9.347,-77.598,0.04912843153156806
BR001850002,-18.5,-50.53,0.025523048725663116
BR037780730,-8.53,-40.65,-0.04204364390755587
BR001552002,-15.25,-53.05,0.041439241036279786
BR001941007,-19.83,-41.83,0.03436742054300231
BR038329560,-6.98,-38.73,0.0120950927056108
BR001550002,-15.37,-50.7,-0.07878315770322686
BR000643012,-6.18,-43.78,0.07458028446878269
BR038108960,-5.93,-39.53,-0.01322926711668274
BR037582370,-7.6,-40.82,0.004825568423322523
BR036769280,-8.97,-46.87,-0.05040733780457621
BR037020560,-5.03,-43.73,0.06129135624449251
BR048617880,-13.37,-39.07,0.1080304201785751
BR057211850,-16.07,-44.08,-0.03652804771010313
BR002549079,-25.39,-49.39,0.03132561374319616
BR001444008,-14.35,-44.57,-0.06452845100105375
BR026588720,-2.92,-45.65,0.259777937407437
BR001849026,-18.89,-50.0,0.3984167976644958
ARM00087213,-29.233,-67.433,1.1683501683501685
BR002144007,-21.49,-44.33,0.0015389981841595326
BR002653007,-26.93,-53.01,-0.01595996150227447
BR028944130,-4.73,-37.95,0.001483487106197033
BR002046011,-20.81,-46.81,-0.019594323334784062
BR002452000,-24.75,-52.7,0.043528226635758935
BR001145014,-11.85,-45.12,0.006666379926633659
BR001750000,-17.73,-50.18,0.004338272901020227
BR048072220,-10.12,-36.4,-0.036700450779371244
BR028928110,-4.9,-38.95,-0.03178936558478843
BR027883080,-4.17,-40.97,-8.928159613091109E-5
BR057422380,-17.12,-43.82,0.03568890180985068
BR057031790,-15.08,-43.12,-0.1378747621355207
BR000455004,-4.09,-54.9,0.013614968614548681
BR002141009,-21.75,-41.48,0.0704866709848725
BR000548001,-5.26,-48.2,0.3008263547621436
BR028801150,-4.07,-39.93,0.06524784119274102
BR002549078,-25.39,-49.36,0.01147764185500034
BR028615530,-3.28,-39.25,0.07986574921616903
BR001941020,-19.483,-41.067,-0.05542544886807183
BR003252001,-32.03,-52.1,-0.02924508600513903
BR047897650,-14.36,-40.21,-0.13319672131147542
ARM00087576,-34.822,-58.536,0.01641769768336184
BR047534670,-12.7,-43.17,0.0051105493596489615
ARM00087046,-24.393,-65.098,0.013988638669101236
BR038877530,-9.38,-36.25,-0.001466332240015435
BR047864670,-14.2,-41.67,-7.349376914201062E-5
BR002548000,-25.47,-48.83,0.009580836418313346
BR002244038,-22.27,-44.39,0.0022705762481603103
BR002349020,-23.71,-49.47,0.0010845272755382147
BR000061000,-0.51,-61.79,0.05617248798790588
BR001841009,-18.91,-41.12,-0.0076143432318401
BR037597720,-7.87,-40.15,-0.0039487803412641175
BR001346000,-13.4,-46.32,0.0042486828240252935
BR002242031,-22.033,-42.367,0.010421684680423694
BR038883980,-9.17,-35.52,-0.08951076320939336
BR027677890,-3.38,-41.07,0.030888229767115832
BR008360002,3.21,-60.57,-0.007163309118963851
BR038260780,-6.02,-36.62,0.012686700950265448
BR038742950,-8.62,-37.53,-0.020833564220045248
BR037360880,-6.52,-41.57,-0.01174489108466203
BR037342660,-6.63,-42.68,-0.038009245541959454
BR037091460,-5.08,-40.28,0.006762194274809492
BR036898540,-9.4,-45.23,-0.16431521917711003
BR001657004,-16.04,-57.26,-0.02872608288063075
BR001542016,-15.64,-42.94,0.01799909002961287
BR008151000,1.58,-50.84,0.3064146214593087
BR048903920,-14.67,-39.55,0.11684977572020015
BR047407050,-12.37,-44.98,-0.11671953419244445
BR038697910,-8.35,-35.05,0.5542655062535509
BR000764002,-7.58,-64.95,0.09698877261826903
BR038354620,-6.72,-37.2,4.6391860052959586E-5
BR047589090,-12.98,-40.97,1.279882224817961E-4
BR027799070,-3.95,-40.47,9.572864991430729E-4
BR002348033,-23.56,-48.39,0.00252723311546841
ARM00087016,-23.153,-64.329,0.007059539922443148
BR002040004,-20.65,-40.51,-6.105022771980636E-4
BR001539002,-15.09,-39.34,0.019460807230793204
BR001840019,-18.7,-40.44,-0.08186556201892002
BR000147010,-1.066,-47.616,0.14518367418713846
BR047589960,-12.98,-40.53,0.02647022339140014
BR038332350,-6.62,-38.33,0.01444859984169097
BR027579860,-2.98,-41.08,-0.03627947804799579
BR036490050,-7.03,-45.48,0.05532967032967033
BR002447074,-24.8,-47.87,-0.04863961245483913
BR001655004,-16.89,-55.91,-0.004285806161167919
BR038516050,-7.82,-39.48,-0.007686286472682367
BR038078880,-5.42,-36.07,0.00919727678880997
BR027545340,-2.75,-42.83,0.03309546144046226
BR047925150,-14.77,-43.93,-0.13892266953507176
BR038872870,-9.1,-36.07,-0.07065840936972341
BR038579180,-7.97,-36.42,-0.015944967701879764
UY000001683,-32.39,-56.91,-0.42529538353301477
AR000087803,-42.933,-71.15,-0.0026673757277205553
COM00080028,10.89,-74.781,-0.025632664885001332
AR000087078,-24.7,-60.583,0.001589799441881676
BR038969050,-9.97,-36.98,-0.0015672906241075463
BR002245048,-22.91,-45.47,0.0018489388086663317
BR027998950,-4.92,-40.03,-1.3323899005726205E-4
BR002751007,-27.95,-51.81,-0.0074517777312115814
BR002752004,-27.117,-52.617,-0.07032774390243904
BR002951024,-29.82,-51.38,-0.001586500089586756
BR002252010,-22.83,-52.1,-0.0033418998224682343
VEM00080412,10.481,-68.073,-0.03313867259918427
BR002053000,-20.44,-53.76,0.027761714780945544
BR047878840,-14.4,-41.08,0.01629759581398735
BR048250630,-11.02,-37.2,0.014145778920355354
BR038544280,-7.72,-37.87,0.023209515816722488
BR037905270,-9.75,-44.87,0.02664905482180524
BR047768190,-13.93,-41.9,-0.020303855866929843
BR001048005,-10.31,-48.16,0.038998897085895406
UY000001495,-31.84,-54.32,-1.2965659559885102E-4
BR047989140,-14.95,-40.94,-0.08986990889415548
BR038520330,-7.53,-38.85,-0.06056895282553555
BR001944033,-19.67,-44.9,0.0033345722510815215
BR037960910,-9.52,-41.56,-0.09561527581329561
BR003051035,-30.38,-51.05,-0.12539558289069053
BR038105740,-5.75,-39.63,-0.001483419217597259
BR002040007,-20.03,-40.74,-0.013096450554721199
BR038232580,-6.12,-38.22,-0.005461694571283612
BR001444017,-14.27,-44.52,0.0071772144955332745
EC000000006,-1.1,-79.467,-0.010639743033553752
BR038788580,-8.92,-35.72,-0.01628555503361822
ARM00087148,-26.733,-60.483,-0.016865530303030323
BR002952003,-29.72,-52.89,-0.017215268154609924
VE000009311,10.53,-66.12,0.007013350206783128
BR038322250,-6.62,-38.88,-0.025766470971950423
VE000006703,5.95,-64.43,-0.16095565110907017
BR057074550,-15.17,-41.35,-0.12098104006929519
BR037275140,-6.25,-41.43,-0.04202967736802324
BR000643011,-6.61,-43.4,0.03874929797572828
BR000446001,-4.41,-46.75,0.07066599412410182
BR038917930,-9.88,-39.05,0.016602312145400817
BR047995840,-14.75,-40.08,0.007683789769351279
BR002548007,-25.3,-48.72,0.3246139971139971
BR002956009,-29.64,-56.09,0.3581578144078145
BR000539053,-5.2,-39.29,0.34238604822621216
BOM00026853,53.833,28.983,0.0033601842003590137
BR027995890,-4.78,-40.07,-0.0016754907324129107
PEM00084370,-3.553,-80.381,0.04129318394024276
BR000940024,-9.41,-40.5,-0.0027386361898506665
BR048311080,-11.57,-39.47,-0.001853797439928138
BR028823390,-4.18,-38.82,-0.008454758634344334
BR047582160,-12.65,-40.93,-0.002337356900259361
BR048113020,-10.67,-39.5,6.527212733851775E-5
BR002242029,-22.05,-42.68,-0.00839629279048032
BR001543013,-15.783,-43.3,0.0020755846406956932
BR000343004,-3.6,-43.71,0.0028333918744877485
BR048164180,-10.72,-36.92,-0.03709163762028182
BR047091840,-10.05,-40.08,-0.03388330752774593
BR002055001,-20.13,-55.39,0.01747463702083712
BR002155001,-21.15,-55.82,0.002510852042826625
BR057245270,-16.25,-42.87,-0.13543966213487682
BR002145043,-21.36,-45.5,-0.0991993274186272
BR026896690,-4.33,-45.17,0.04322344322344322
PEM00084782,-18.053,-70.276,9.581511985358141E-4
BOM00026825,53.6,24.05,-0.0025938209141851526
BR038429060,-7.48,-38.98,-0.006446034498021621
BR002849006,-28.75,-49.47,0.006461539380794037
BR002041017,-20.32,-41.7,0.004405626056892825
PEM00084531,-9.15,-78.524,-0.002193329564725834
BR002653005,-26.45,-53.5,-0.02852874503653928
BR002453003,-24.3,-53.92,-0.008018760040767691
BR038575340,-7.75,-36.33,0.005590996753891334
BR001848009,-18.86,-48.58,-0.047854032119112835
BR028929720,-4.97,-38.65,-0.06585767768161764
BR046191460,-10.58,-45.28,-0.08377751392939004
BR047845980,-14.26,-42.52,0.034606809523246705
BR027761550,-3.57,-41.73,0.003429617332246861
BR047288820,-11.42,-40.6,-0.005435262925320372
BR047754950,-13.71,-42.02,-0.01601995106787854
UY000001165,-30.98,-56.2,0.11392102547390148
BR037677170,-8.35,-41.42,-0.033196102091277796
BR057306570,-16.67,-44.37,0.19482775939113747
BR027669890,-3.48,-41.57,-0.050702721935598646
BR027696730,-3.33,-40.15,-0.004413887997275691
UY000001139,-30.87,-56.38,-0.03158394789847724
BR057404370,-17.2,-44.82,-0.0716845004115001
BR002549017,-25.57,-49.08,0.011503568206053642
BR002649065,-26.57,-49.49,0.08610465116279072
BR000872001,-8.27,-72.73,0.1421670962199313
BR002549080,-25.43,-49.39,0.08066961241820225
BR000836093,-8.19,-36.71,-0.08546147647678672
BR000748000,-7.2,-48.2,0.37781827016520897
BR002247199,-22.0,-47.88,-0.003612409989491441
BR002956002,-29.77,-56.03,0.7715225252123142
BR038370280,-6.52,-36.37,5.873522236817414E-4
BR001941005,-19.06,-41.53,-0.0022485471141535035
BR038597510,-7.85,-35.25,-0.00632911793483496
VE000000563,10.42,-66.93,-0.005392689019564427
BR037392790,-6.63,-40.12,0.003415922473769127
BR002851021,-28.87,-51.45,0.02002110310945717
BR000343001,-3.55,-43.87,0.018779944665631963
BR002754010,-27.97,-54.12,-0.0039766126702009
BR001649000,-16.47,-49.94,0.044530986153326575
BR047960130,-14.55,-41.94,-0.026400777106554352
BR047189140,-10.95,-40.93,0.02082149695936704
BR002244135,-22.61,-45.6,-0.022877539683477745
BR047197780,-10.87,-40.12,-0.03550923682437624
BR057085120,-15.27,-40.95,-0.01908611985592331
BR001450002,-14.1,-50.33,-0.040624131171334205
BR057303930,-16.68,-44.55,-0.11656943278924912
BR047981670,-14.46,-40.69,0.09337887067395265
BR038075460,-5.28,-36.28,0.008277161701819236
BR028729250,-3.97,-38.88,-0.0012411775328504552
BR027605750,-3.27,-44.63,0.029603523247980306
BR000269000,-2.983,-69.583,0.2290194232118459
UY000001688,-32.35,-56.33,-0.24964747186969413
UY000001603,-32.14,-56.12,-0.17737985919804095
BR008362000,3.63,-62.4,0.4705358170665527
BR001642002,-16.61,-42.19,6.305170239596466E-4
BR002245064,-22.51,-45.29,-0.0027344775101033956
BR001841010,-18.41,-41.04,0.005182056798726964
BR002045013,-20.08,-45.3,0.012125677301962954
BR002047031,-21.0,-47.26,-0.002600480711737162
BR001749000,-17.34,-49.93,0.04561982892318624
BR047741970,-13.54,-42.49,-0.01585585905027558
BR027587840,-2.85,-40.58,-0.03677874636778747
VE000003331,8.48,-68.37,0.02475538160469668
BR001955000,-19.94,-55.79,-0.05343517163950601
BR027841950,-4.07,-42.53,3.0237283066347764E-4
BR001455008,-14.84,-55.85,0.02637228142505088
BR047253770,-11.15,-42.12,-4.427757945283384E-4
BR037857170,-9.35,-42.42,-0.04763653724344611
BR037724160,-8.73,-43.93,-0.08144592927201624
BR000736041,-7.96,-36.2,0.025169153125173316
BR000938006,-9.2,-38.3,0.05716072941493194
BR038792460,-8.63,-35.28,0.008710923779416957
BR001050002,-10.46,-50.51,-0.21677756033920412
BR008068001,0.43,-68.83,-0.020621921051110142
BOM00026759,54.267,28.5,0.002453353322843149
BR037878740,-9.18,-40.97,0.001418535372490148
BR002041000,-20.91,-41.19,-0.003496737680519351
BR000937023,-9.63,-37.76,-0.0023467325398607683
UY000002206,-33.35,-56.5,0.0213400432935706
BR037999550,-9.98,-40.24,0.002686049762370702
BR001945000,-19.95,-45.17,-0.023035946649316855
UY000001653,-32.25,-55.42,0.006669196604261539
BR038469690,-7.48,-36.67,0.015100657730199125
BR001949003,-19.21,-49.79,-0.005868011769651114
BR047353940,-11.65,-42.03,-0.026749335959650216
BR048129980,-10.96,-38.52,0.020971779324799763
BR037288590,-6.43,-40.72,-0.007758947425415557
BR001956001,-19.17,-56.71,0.021670150836817507
BR036176750,-5.82,-46.13,0.037973818305939544
BR001457003,-14.18,-57.51,-0.06888329893360856
BR057223240,-16.15,-43.88,-0.13242830532232072
BR000346002,-4.23,-46.18,0.09889407641267121
BR057136420,-15.82,-43.3,-0.014824708747360684
UY000001539,-32.01,-53.95,-0.0993986829622189
ECM00084270,-4.033,-79.2,0.1327677624602333
BR038942480,-9.62,-37.77,8.666084387152313E-4
BR001036026,-10.2,-36.867,0.01916326530612245
BR001943009,-19.69,-43.92,0.0028124752752207746
BR002244003,-22.59,-44.96,-0.005023786311540346
BR002042027,-20.96,-42.04,0.0050945242402983424
BR002043018,-20.96,-43.8,-0.003036113499525263
BR002044005,-20.56,-44.87,0.009396094073513427
BR000440005,-4.42,-40.91,-3.362118134424687E-4
BR000082704,-7.633,-72.667,0.09228285517105393
BR001444005,-14.28,-44.41,0.009898079709617582
BR027510440,-2.5,-44.28,0.025727719659292287
BR037198320,-5.92,-40.35,9.919697685403894E-4
BR002353044,-23.2,-53.32,0.012020427976619424
BR000247004,-2.43,-47.53,0.039639717221076246
BR038528050,-7.92,-38.98,0.007666686433809718
BR002040019,-20.38,-40.72,-0.05886579733047678
BR038579050,-7.97,-36.48,-1.3964530093562868E-5
BR038548980,-7.92,-37.52,-0.056810392568676
BR047424340,-12.2,-43.83,-0.03328917916601874
ARM00087800,-41.943,-71.532,-0.0702051877661634
BR001642012,-16.95,-42.5,0.03503205395826956
BR002549077,-25.35,-49.34,0.026456280908335704
BR000159000,-1.94,-59.48,0.14877887406531162
BR037786680,-8.82,-40.67,0.17914652515062346
BR003151004,-31.29,-51.09,0.15267596483911325
BR001540020,-15.88,-40.56,0.5797260273972603
ARM00087582,-34.559,-58.416,0.024044006742968683
BR001143010,-11.34,-43.83,1.402829507115763E-5
BR047640940,-13.02,-42.7,0.005079113230067682
BR002143001,-21.36,-43.05,-7.858884272767942E-4
BR037477750,-7.37,-41.13,0.0011297465924423621
BR002247058,-22.96,-47.3,0.01562996922481604
BR038440080,-7.02,-37.97,-0.0034026730981810875
BR002042002,-20.25,-42.03,0.0067129651117444015
BR048078180,-10.42,-36.42,0.010970997544996298
BR002244040,-22.83,-44.2,0.0032747028970100196
BR048523040,-12.65,-38.98,-0.007700851536467975
BR001944031,-19.42,-44.55,-0.03840889263495583
UY000001658,-32.29,-54.83,0.006429844665138781
BR038622550,-8.12,-38.73,-0.025730501252621166
BR002246057,-22.76,-46.15,-0.07108943089430894
BR001943028,-19.93,-43.95,-0.058884052665878664
BR002046004,-20.72,-46.15,-0.007286266545525798
BR027988530,-4.93,-40.75,-0.021289213070034986
BR038418740,-7.4,-39.13,-0.013644485353836151
BR047066390,-10.32,-41.83,-0.022761882134654764
BR047848270,-14.41,-42.87,-0.010076746998869273
BR002152000,-21.02,-52.18,0.02924422666009206
BR000351000,-3.42,-51.26,0.05745355232332342
BR047164540,-10.7,-41.73,-0.010137813656080468
BR048714750,-13.73,-39.15,-0.0409839421775974
BR037806970,-9.3,-44.52,-0.06942875964615096
BR001248003,-13.04,-48.49,0.17385746934379145
BR002954032,-29.65,-54.43,0.08818138630263804
BR000247005,-2.77,-46.8,-0.09737921076130943
BR001953001,-19.78,-53.97,0.0351927472133168
BR003153002,-31.85,-53.27,0.16429880032821204
BR001744034,-17.24,-44.45,-0.1575534587462663
BR008364000,4.0,-64.49,-0.3741565356034508
BR000459001,-4.75,-59.25,0.5234743060085524
BR027878080,-4.42,-41.47,0.006096360773335667
BR038217420,-6.367,-39.3,-0.0015721266876071182
BR038455140,-7.25,-37.43,-0.007239020884796768
BR038200260,-6.03,-39.88,-0.0010075710463106125
BR003152008,-31.67,-52.18,-0.017093558124574658
BR001947006,-19.15,-47.18,-0.04001563367522867
BR000047002,-0.617,-47.383,0.05293455678670361
VE000000247,11.32,-69.63,0.007062582689242748
BR001448000,-14.15,-48.08,-0.043410826481536754
BR038317590,-6.88,-39.22,-0.02340046099058356
BR037556010,-7.8,-42.5,-0.018996775363269866
BR047001060,-10.08,-44.98,-0.044122648247127104
BR037691180,-8.07,-40.42,-0.02264921399823127
AR000000013,-30.42,-57.85,0.05481596147230822
BR048319820,-11.98,-39.11,0.048031673123664194
BR037630090,-8.03,-43.47,-0.07520104156641323
BR000456000,-4.63,-56.3,0.08711005769829298
BR002051045,-20.36,-51.43,0.0407957726141816
BR038218730,-6.43,-39.15,-0.00475952618809762
UY000001793,-32.51,-54.53,-0.21659082841191474
BR000737006,-7.21,-37.93,-0.0021335164941524046
BR001949002,-19.36,-49.18,0.011372358713786387
BR002749009,-27.7,-49.83,0.02230977863152725
BR001844000,-18.767,-44.433,-0.011189133187521585
BR038578910,-7.9,-36.05,0.014127545672356995
BR002652001,-26.95,-52.18,0.0022290887585932452
BR001547001,-15.22,-47.16,-0.01138244989897622
BR003052012,-30.62,-52.81,-0.025653692090296523
VE000004291,7.05,-69.48,0.06049599560528522
BR001753001,-17.17,-53.13,-0.007075305945278882
BR001550000,-15.82,-50.61,4.6577245968418675E-4
BR047564340,-12.71,-41.83,-0.03209634419580816
BR038580650,-7.52,-35.68,0.009728850660953102
BR028603550,-3.17,-39.73,-0.029447180016021444
BR000963001,-9.26,-63.16,-0.11325872890592703
BR038868010,-9.4,-37.0,-0.017612524461839533
BR038001760,-5.08,-39.63,0.14352257572871024
BR002148052,-21.35,-48.07,-0.03678175039638892
BRM00083648,-20.317,-40.333,-2.0085470085470085
PEM00084515,-8.378,-74.574,0.0024993262615144365
BR038242740,-6.1,-37.63,-6.958779007943954E-4
BR002044007,-20.66,-44.07,-1.122170179547226E-4
BR048323010,-11.633,-38.967,0.0031318614560823426
BR002244054,-22.12,-44.84,0.00739986643428404
BR047659540,-13.45,-42.23,-0.002198275971171689
BR038127790,-5.88,-38.62,-0.005378218358231832
BOM00033001,52.367,23.383,-0.0012258805853473057
BR037290180,-6.0,-40.3,7.816729568566968E-4
BR002247056,-22.7,-47.65,0.007550551187313414
BR038251240,-6.05,-37.38,0.003370181500368479
VE000003994,8.02,-62.38,0.0028613927576766496
BR002649037,-26.46,-49.09,0.02225766436292752
BR027795030,-3.78,-40.5,-0.004948280682135867
BR037950910,-9.5,-42.05,0.005567466569588172
BR002749017,-27.5,-49.55,0.012713391824797662
BR001642001,-16.87,-42.08,0.048311541825882785
BR001840005,-18.72,-40.42,-0.04362926294372859
BR028917260,-4.88,-39.38,-0.020411551918401234
BR001950000,-19.72,-50.19,0.014264853701774589
BR047870120,-14.02,-41.44,-0.017579869277955722
BR038487410,-7.35,-35.8,0.022457515682649695
BR038690410,-8.0,-35.3,0.006772775388557523
BR038301950,-6.57,-39.53,0.0042449969038319095
UY000001294,-31.47,-56.83,0.023762777210801708
BR002849022,-28.72,-49.3,-0.02388156353012857
BR002752007,-27.63,-52.27,-0.029649827784156136
BR048157050,-10.87,-37.48,-0.0293383344205262
BR058500760,-17.53,-39.63,0.04461569926564948
BR001843011,-18.59,-43.41,0.025735975134705158
BR000148012,-1.1,-48.39,0.0330995037360759
BR038698870,-8.4,-35.07,0.06221478608243505
BR002242030,-22.05,-42.52,-0.12774964025516392
VEM00080479,10.3,-68.233,-0.19437848635609825
BR001449003,-14.53,-49.96,-0.0926009625777668
BR002244149,-22.94,-44.4,0.09001522070015217
BR002750004,-27.02,-50.92,-0.28730995032364887
BR048501960,-12.58,-39.53,-0.07974923069287276
BR038282610,-6.1,-35.7,-0.002476448379391666
BR002148053,-21.5,-48.03,0.002402760932785796
BR047194330,-10.73,-40.35,0.005253039180932919
BR000735124,-7.53,-36.0,0.003130733502337226
BR038338690,-6.93,-38.17,0.035625011280163155
BR037166080,-5.82,-41.97,-0.028869482711055078
BR001652000,-16.21,-52.17,-0.10817827672263727
BR003153021,-31.43,-53.11,-0.05303471175130732
BR038778780,-8.92,-36.12,-0.05110947141039214
BR047799660,-13.98,-40.18,4.963271788763166E-4
BR048250620,-11.02,-37.2,0.015175188751751889
BR002548039,-25.3,-48.33,0.031742859281597216
BR000773000,-7.44,-73.65,0.04541396103896104
BR038894330,-9.23,-35.35,0.03181002725651165
BR037391680,-6.57,-40.17,0.00446376255610147
BR058015120,-15.27,-39.45,-0.025914393471328925
BR000548000,-5.65,-48.21,-0.008356318473889412
BR038620250,-8.02,-38.88,0.002349284904187473
BR057180160,-15.53,-40.93,-0.020382455543265544
BR036770070,-8.5,-46.47,0.018234119995303517
BR001545002,-15.5,-45.39,0.11565376042565431
BR000572000,-5.13,-72.8,0.233011009705925
BR038557780,-7.87,-37.12,-0.11587775408670932
BR028956530,-4.83,-37.25,0.07650815217391305
BR000969001,-9.35,-69.42,0.3259119164907342
BR000835138,-8.28,-35.06,-0.05071868121153944
UY000002164,-33.21,-56.0,-0.4283963585434174
BR047987350,-14.87,-40.83,0.32900820640546663
ARM00087345,-31.4,-64.183,0.7943188534278962
BR037324450,-6.72,-43.78,-0.07839321357285449
BR047635180,-13.267,-43.417,0.006866572565541663
PE000084752,-16.332,-71.567,-0.0020926902877783323
BR038485790,-7.28,-35.62,-4.886792199037747E-4
ARM00087022,-22.62,-63.794,0.017291763501621607
BR001942002,-19.83,-42.32,0.0026610989586816213
BR037567170,-7.85,-41.92,0.004037653966087028
BR038832710,-9.1,-38.15,9.316550682492945E-4
BR002244034,-22.47,-44.23,3.676049297115262E-4
BR001741009,-17.74,-41.12,-0.001403249697634073
BR047716090,-13.83,-44.47,-0.0159943853427896
BR002548038,-25.5,-48.82,-0.004869089703932831
BR000744000,-7.08,-44.81,0.005674996621638529
BR001339027,-13.68,-39.48,0.030039411238219876
BR047298570,-11.4,-40.3,0.010650483730229325
BR001742000,-17.23,-42.63,0.05980542754736303
BR028925270,-4.75,-38.87,0.061343175804707925
BR002652031,-26.35,-52.84,-0.01740614402913391
BR002749035,-27.74,-49.94,0.04591798351986622
BR002853028,-28.66,-53.6,0.029177604705626047
BR036994240,-9.7,-45.38,-0.07123081405392304
BR038015160,-5.28,-39.43,-0.01158749925873214
BR038353980,-6.67,-37.02,0.010392735644195735
BR001654004,-16.84,-54.41,0.07035963176523033
BR037955290,-9.78,-42.37,-0.05284420289855073
BR002048091,-20.33,-48.59,-0.017391988241837616
BR003152012,-31.9,-52.65,0.12946413412563668
BR001940024,-19.43,-40.4,0.3542613591683311
BR002143004,-21.03,-43.42,-0.12648220826792256
BR000349002,-3.83,-49.1,0.018697509345863502
BR001058003,-10.32,-58.5,0.306801535757658
BR003054005,-30.72,-54.03,0.0599578211143944
BR001739021,-17.25,-39.78,-0.8266503069554072
BR038791790,-8.58,-35.12,-0.5616438356164384
VEM00080415,10.603,-66.991,-0.00878459687123947
BR048226130,-11.33,-38.95,0.0014110252204416985
BR048241310,-11.05,-37.85,-0.0027268820085300893
BR027682350,-3.12,-40.83,0.0016192532870690538
BR038274990,-6.23,-36.02,-2.9082172568863914E-4
VE000080453,7.3,-61.45,0.018532986111111094
BR038059570,-5.45,-37.22,0.002037072752598307
BR002652000,-26.56,-52.33,-0.014555776744049684
BR002451014,-24.25,-51.65,-0.007261856548267557
BR001739010,-17.53,-39.19,-4.509057947611614E-4
BR000940028,-9.68,-40.6,0.0026410151702500476
BR000560000,-5.12,-60.38,0.031711429232311274
UY000001734,-32.4,-56.18,-0.0018914908620790958
BR001947000,-19.75,-47.77,-0.006908675799086754
BR037595510,-7.75,-40.25,0.023127557374132718
BR002349065,-23.47,-49.3,-0.0074399751217477965
BR028956180,-4.82,-37.42,-0.03319095663858194
BR038965710,-9.75,-36.65,-0.035717709024060205
BR047775960,-13.76,-41.04,-0.08232285429141717
BR057033890,-15.18,-43.07,-0.10408675799086757
BR001942031,-19.82,-42.48,-0.10852304294927244
BR001456010,-14.2,-56.4,0.09036871392981885
BR002249103,-22.74,-49.03,0.1321708159352165
BR001138020,-11.98,-38.9,0.030116235018597594
BR002649055,-26.42,-49.57,0.055867579908675795
BR002044050,-20.9,-44.5,-0.0158269753193457
BR002353000,-23.2,-53.2,0.023868075658356996
BR047284610,-11.2,-40.7,0.004474784866112214
UY000001882,-32.73,-55.02,-0.11295633180681414
BR000357002,-3.82,-57.18,0.03776823315154135
BR000854000,-8.65,-54.22,-0.41769209051817746
BR038327510,-6.85,-38.75,0.017065868263473005
BR038527450,-7.87,-38.78,8.961558930565511E-4
BR027896690,-4.33,-40.17,-1.1061656729606146E-4
BR002850009,-28.87,-50.45,0.014608701628259715
BR037973420,-9.74,-41.88,-0.007707327626893388
BR002048002,-20.17,-48.68,0.005694170904006403
BR002849003,-28.283,-49.917,-0.01785590651570033
BR002242001,-22.04,-42.04,-0.02401935409603523
BR002043027,-20.29,-43.1,0.04237373963149411
BR001940025,-19.3,-40.52,0.011701442465189994
BR001841018,-18.76,-41.31,-0.02170309653916211
BR048209480,-11.47,-39.77,0.004757953439628718
BR048162090,-10.63,-36.97,-0.024975879942658718
BR002251021,-22.65,-51.37,0.006198130227980969
BR001348002,-13.53,-48.14,-0.0217048186736125
BR027990590,-4.53,-40.22,-0.017161833600189764
BR001551003,-15.77,-51.1,-0.14841029811675605
BR001942007,-19.9,-42.58,-0.39150631819979165
BR001055002,-10.8,-55.45,0.33977076124567474
BR003152007,-31.63,-52.13,-0.05536310591325875
BR002851044,-28.84,-51.88,0.17801479566185444
BR002143062,-21.43,-43.55,0.03792128723635561
BOM00026774,54.3,30.933,9.141799043882779E-4
BRM00083827,-25.596,-54.487,-0.004962788741370986
BR047571250,-12.567,-41.383,-0.0035753228120516505
BR038157370,-5.85,-37.32,-0.005403559367054985
BR001943024,-19.69,-43.59,0.004010658732305032
ARM00087593,-34.972,-57.895,0.044741716616716616
BR028917660,-4.88,-39.18,8.507097096408603E-4
BR001137027,-11.54,-37.57,0.027224718783869197
BR001448002,-14.98,-48.68,0.005522667921714976
BR001247000,-12.22,-47.3,-0.06543590917595377
BR048522680,-12.63,-38.68,-0.09699615005819681
BR038816730,-9.35,-39.15,0.005162794802829921
BR047053920,-10.15,-42.08,0.010652172354716383
